source_id,human_id,type
ENSMFAG00000045816,ENSG00000183798,ortholog_one2one
ENSMFAG00000043539,ENSG00000204237,ortholog_one2one
ENSMFAG00000004121,ENSG00000252283,ortholog_one2one
ENSMFAG00000037034,ENSG00000148942,ortholog_one2one
ENSMFAG00000033740,ENSG00000141524,ortholog_one2one
ENSMFAG00000043016,ENSG00000204370,ortholog_one2one
ENSMFAG00000004603,ENSG00000222449,ortholog_one2one
ENSMFAG00000044609,ENSG00000186350,ortholog_one2one
ENSMFAG00000036416,ENSG00000185298,ortholog_one2one
ENSMFAG00000043339,ENSG00000071677,ortholog_one2one
ENSMFAG00000002246,ENSG00000155158,ortholog_one2one
ENSMFAG00000038772,ENSG00000196704,ortholog_one2one
ENSMFAG00000004814,ENSG00000213694,ortholog_one2one
ENSMFAG00000001606,ENSG00000136811,ortholog_one2one
ENSMFAG00000036950,ENSG00000124839,ortholog_one2one
ENSMFAG00000022705,ENSG00000221676,ortholog_one2one
ENSMFAG00000001394,ENSG00000183684,ortholog_one2one
ENSMFAG00000040966,ENSG00000150782,ortholog_one2one
ENSMFAG00000031646,ENSG00000109084,ortholog_one2one
ENSMFAG00000041328,ENSG00000148082,ortholog_one2one
ENSMFAG00000032443,ENSG00000134343,ortholog_one2one
ENSMFAG00000039367,ENSG00000196363,ortholog_one2one
ENSMFAG00000032830,ENSG00000124177,ortholog_one2one
ENSMFAG00000017559,ENSG00000242165,ortholog_one2one
ENSMFAG00000000368,ENSG00000167895,ortholog_one2one
ENSMFAG00000002760,ENSG00000150783,ortholog_one2one
ENSMFAG00000060966,ENSG00000165023,ortholog_one2one
ENSMFAG00000032914,ENSG00000187997,ortholog_one2one
ENSMFAG00000000533,ENSG00000165895,ortholog_one2one
ENSMFAG00000032862,ENSG00000109083,ortholog_one2one
ENSMFAG00000037184,ENSG00000108639,ortholog_one2one
ENSMFAG00000061505,ENSG00000183979,ortholog_one2one
ENSMFAG00000040205,ENSG00000169925,ortholog_one2one
ENSMFAG00000037360,ENSG00000197580,ortholog_one2one
ENSMFAG00000018643,ENSG00000141337,ortholog_one2one
ENSMFAG00000037974,ENSG00000169550,ortholog_one2one
ENSMFAG00000005352,ENSG00000167900,ortholog_one2one
ENSMFAG00000010705,ENSG00000207047,ortholog_one2one
ENSMFAG00000013481,ENSG00000207406,ortholog_one2one
ENSMFAG00000035972,ENSG00000124831,ortholog_one2one
ENSMFAG00000013528,ENSG00000183671,ortholog_one2one
ENSMFAG00000033243,ENSG00000165025,ortholog_one2one
ENSMFAG00000033389,ENSG00000109079,ortholog_one2one
ENSMFAG00000000478,ENSG00000185813,ortholog_one2one
ENSMFAG00000035549,ENSG00000150787,ortholog_one2one
ENSMFAG00000039686,ENSG00000108932,ortholog_one2one
ENSMFAG00000004024,ENSG00000160293,ortholog_one2one
ENSMFAG00000044616,ENSG00000204186,ortholog_one2one
ENSMFAG00000044792,ENSG00000188771,ortholog_one2one
ENSMFAG00000039344,ENSG00000070540,ortholog_one2one
ENSMFAG00000013146,ENSG00000284010,ortholog_one2one
ENSMFAG00000042111,ENSG00000187398,ortholog_one2one
ENSMFAG00000026977,ENSG00000183077,ortholog_one2one
ENSMFAG00000053765,ENSG00000251960,ortholog_one2one
ENSMFAG00000001783,ENSG00000167123,ortholog_one2one
ENSMFAG00000033246,ENSG00000004142,ortholog_one2one
ENSMFAG00000009038,ENSG00000212224,ortholog_one2one
ENSMFAG00000038559,ENSG00000123453,ortholog_one2one
ENSMFAG00000002181,ENSG00000137672,ortholog_one2one
ENSMFAG00000003934,ENSG00000148090,ortholog_one2one
ENSMFAG00000007694,ENSG00000239398,ortholog_one2one
ENSMFAG00000045774,ENSG00000277972,ortholog_one2one
ENSMFAG00000044613,ENSG00000167244,ortholog_one2one
ENSMFAG00000050292,ENSG00000197063,ortholog_one2one
ENSMFAG00000018189,ENSG00000284185,ortholog_one2one
ENSMFAG00000030094,ENSG00000114948,ortholog_one2one
ENSMFAG00000035214,ENSG00000167118,ortholog_one2one
ENSMFAG00000027349,ENSG00000244045,ortholog_one2one
ENSMFAG00000009757,ENSG00000165030,ortholog_one2one
ENSMFAG00000038330,ENSG00000277258,ortholog_one2one
ENSMFAG00000010472,ENSG00000207252,ortholog_one2one
ENSMFAG00000052462,ENSG00000252519,ortholog_one2one
ENSMFAG00000000997,ENSG00000254647,ortholog_one2one
ENSMFAG00000060033,ENSG00000274529,ortholog_one2one
ENSMFAG00000002956,ENSG00000164946,ortholog_one2one
ENSMFAG00000040932,ENSG00000183010,ortholog_one2one
ENSMFAG00000031014,ENSG00000169071,ortholog_one2one
ENSMFAG00000038360,ENSG00000277791,ortholog_one2one
ENSMFAG00000041482,ENSG00000123454,ortholog_one2one
ENSMFAG00000033263,ENSG00000108950,ortholog_one2one
ENSMFAG00000033337,ENSG00000109072,ortholog_one2one
ENSMFAG00000052430,ENSG00000204278,ortholog_one2one
ENSMFAG00000045721,ENSG00000183287,ortholog_one2one
ENSMFAG00000035417,ENSG00000276293,ortholog_one2one
ENSMFAG00000042458,ENSG00000196990,ortholog_one2one
ENSMFAG00000032514,ENSG00000167114,ortholog_one2one
ENSMFAG00000042448,ENSG00000180176,ortholog_one2one
ENSMFAG00000058984,ENSG00000198168,ortholog_one2one
ENSMFAG00000053362,ENSG00000185105,ortholog_one2one
ENSMFAG00000001650,ENSG00000197859,ortholog_one2one
ENSMFAG00000002480,ENSG00000196090,ortholog_one2one
ENSMFAG00000036602,ENSG00000187151,ortholog_one2one
ENSMFAG00000033597,ENSG00000185269,ortholog_one2one
ENSMFAG00000000906,ENSG00000004139,ortholog_one2one
ENSMFAG00000002357,ENSG00000273559,ortholog_one2one
ENSMFAG00000039283,ENSG00000148935,ortholog_one2one
ENSMFAG00000031105,ENSG00000235118,ortholog_one2one
ENSMFAG00000033845,ENSG00000187616,ortholog_one2one
ENSMFAG00000046401,ENSG00000141338,ortholog_one2one
ENSMFAG00000030828,ENSG00000110318,ortholog_one2one
ENSMFAG00000044600,ENSG00000074695,ortholog_one2one
ENSMFAG00000002416,ENSG00000177483,ortholog_one2one
ENSMFAG00000004354,ENSG00000184557,ortholog_one2one
ENSMFAG00000032835,ENSG00000275489,ortholog_one2one
ENSMFAG00000029180,ENSG00000090054,ortholog_one2one
ENSMFAG00000020169,ENSG00000243870,ortholog_one2one
ENSMFAG00000055596,ENSG00000183161,ortholog_one2one
ENSMFAG00000032812,ENSG00000132329,ortholog_one2one
ENSMFAG00000040379,ENSG00000091664,ortholog_one2one
ENSMFAG00000039955,ENSG00000167113,ortholog_one2one
ENSMFAG00000032150,ENSG00000169696,ortholog_one2one
ENSMFAG00000059342,ENSG00000263723,ortholog_one2one
ENSMFAG00000035331,ENSG00000160326,ortholog_one2one
ENSMFAG00000039514,ENSG00000166569,ortholog_one2one
ENSMFAG00000044864,ENSG00000149294,ortholog_one2one
ENSMFAG00000010380,ENSG00000199293,ortholog_one2one
ENSMFAG00000000881,ENSG00000167112,ortholog_one2one
ENSMFAG00000033111,ENSG00000087157,ortholog_one2one
ENSMFAG00000036531,ENSG00000134438,ortholog_one2one
ENSMFAG00000001354,ENSG00000171714,ortholog_one2one
ENSMFAG00000040277,ENSG00000002834,ortholog_one2one
ENSMFAG00000013597,ENSG00000199814,ortholog_one2one
ENSMFAG00000037928,ENSG00000147869,ortholog_one2one
ENSMFAG00000003937,ENSG00000134443,ortholog_one2one
ENSMFAG00000033732,ENSG00000110665,ortholog_one2one
ENSMFAG00000037526,ENSG00000204952,ortholog_one2one
ENSMFAG00000037027,ENSG00000137693,ortholog_one2one
ENSMFAG00000038466,ENSG00000175893,ortholog_one2one
ENSMFAG00000044527,ENSG00000167110,ortholog_one2one
ENSMFAG00000042813,ENSG00000154258,ortholog_one2one
ENSMFAG00000022955,ENSG00000200063,ortholog_one2one
ENSMFAG00000037029,ENSG00000166562,ortholog_one2one
ENSMFAG00000031437,ENSG00000064201,ortholog_one2one
ENSMFAG00000046218,ENSG00000169683,ortholog_one2one
ENSMFAG00000038988,ENSG00000160325,ortholog_one2one
ENSMFAG00000032401,ENSG00000161381,ortholog_one2one
ENSMFAG00000002118,ENSG00000187775,ortholog_one2one
ENSMFAG00000058935,ENSG00000207308,ortholog_one2one
ENSMFAG00000007057,ENSG00000169750,ortholog_one2one
ENSMFAG00000053692,ENSG00000199550,ortholog_one2one
ENSMFAG00000026367,ENSG00000074657,ortholog_one2one
ENSMFAG00000030901,ENSG00000169738,ortholog_one2one
ENSMFAG00000035840,ENSG00000165973,ortholog_one2one
ENSMFAG00000002054,ENSG00000067191,ortholog_one2one
ENSMFAG00000000040,ENSG00000160323,ortholog_one2one
ENSMFAG00000016306,ENSG00000199713,ortholog_one2one
ENSMFAG00000005386,ENSG00000201598,ortholog_one2one
ENSMFAG00000007233,ENSG00000110651,ortholog_one2one
ENSMFAG00000037052,ENSG00000147862,ortholog_one2one
ENSMFAG00000038569,ENSG00000169733,ortholog_one2one
ENSMFAG00000033748,ENSG00000196305,ortholog_one2one
ENSMFAG00000006142,ENSG00000251971,ortholog_one2one
ENSMFAG00000030581,ENSG00000106976,ortholog_one2one
ENSMFAG00000042425,ENSG00000148300,ortholog_one2one
ENSMFAG00000042329,ENSG00000172175,ortholog_one2one
ENSMFAG00000035226,ENSG00000108298,ortholog_one2one
ENSMFAG00000040528,ENSG00000132330,ortholog_one2one
ENSMFAG00000003737,ENSG00000154262,ortholog_one2one
ENSMFAG00000032550,ENSG00000157653,ortholog_one2one
ENSMFAG00000041753,ENSG00000198870,ortholog_one2one
ENSMFAG00000035839,ENSG00000169727,ortholog_one2one
ENSMFAG00000045995,ENSG00000141750,ortholog_one2one
ENSMFAG00000037544,ENSG00000108669,ortholog_one2one
ENSMFAG00000038372,ENSG00000184281,ortholog_one2one
ENSMFAG00000040202,ENSG00000165970,ortholog_one2one
ENSMFAG00000019915,ENSG00000239183,ortholog_one2one
ENSMFAG00000057609,ENSG00000239079,ortholog_one2one
ENSMFAG00000004994,ENSG00000212466,ortholog_one2one
ENSMFAG00000041202,ENSG00000198796,ortholog_one2one
ENSMFAG00000042635,ENSG00000070985,ortholog_one2one
ENSMFAG00000034500,ENSG00000198000,ortholog_one2one
ENSMFAG00000039612,ENSG00000148218,ortholog_one2one
ENSMFAG00000003350,ENSG00000154263,ortholog_one2one
ENSMFAG00000003093,ENSG00000055483,ortholog_one2one
ENSMFAG00000033430,ENSG00000108306,ortholog_one2one
ENSMFAG00000021732,ENSG00000284440,ortholog_one2one
ENSMFAG00000013677,ENSG00000207581,ortholog_one2one
ENSMFAG00000033018,ENSG00000110330,ortholog_one2one
ENSMFAG00000001187,ENSG00000169718,ortholog_one2one
ENSMFAG00000045368,ENSG00000148248,ortholog_one2one
ENSMFAG00000053975,ENSG00000160408,ortholog_one2one
ENSMFAG00000041151,ENSG00000168427,ortholog_one2one
ENSMFAG00000038053,ENSG00000185238,ortholog_one2one
ENSMFAG00000059988,ENSG00000035862,ortholog_one2one
ENSMFAG00000003420,ENSG00000178752,ortholog_one2one
ENSMFAG00000002569,ENSG00000119411,ortholog_one2one
ENSMFAG00000032155,ENSG00000106992,ortholog_one2one
ENSMFAG00000012089,ENSG00000238998,ortholog_one2one
ENSMFAG00000038853,ENSG00000178404,ortholog_one2one
ENSMFAG00000031802,ENSG00000148291,ortholog_one2one
ENSMFAG00000044043,ENSG00000053918,ortholog_one2one
ENSMFAG00000028807,ENSG00000119431,ortholog_one2one
ENSMFAG00000001741,ENSG00000188312,ortholog_one2one
ENSMFAG00000032426,ENSG00000148290,ortholog_one2one
ENSMFAG00000034473,ENSG00000106991,ortholog_one2one
ENSMFAG00000057826,ENSG00000152558,ortholog_one2one
ENSMFAG00000045900,ENSG00000125686,ortholog_one2one
ENSMFAG00000041992,ENSG00000154265,ortholog_one2one
ENSMFAG00000042266,ENSG00000132323,ortholog_one2one
ENSMFAG00000039008,ENSG00000108309,ortholog_one2one
ENSMFAG00000031173,ENSG00000108679,ortholog_one2one
ENSMFAG00000038602,ENSG00000148225,ortholog_one2one
ENSMFAG00000042665,ENSG00000148297,ortholog_one2one
ENSMFAG00000030927,ENSG00000136877,ortholog_one2one
ENSMFAG00000042592,ENSG00000106809,ortholog_one2one
ENSMFAG00000043780,ENSG00000171302,ortholog_one2one
ENSMFAG00000001067,ENSG00000149292,ortholog_one2one
ENSMFAG00000036159,ENSG00000176155,ortholog_one2one
ENSMFAG00000033992,ENSG00000136807,ortholog_one2one
ENSMFAG00000065350,ENSG00000274008,ortholog_one2one
ENSMFAG00000049763,ENSG00000252352,ortholog_one2one
ENSMFAG00000032640,ENSG00000109851,ortholog_one2one
ENSMFAG00000036322,ENSG00000013306,ortholog_one2one
ENSMFAG00000032021,ENSG00000049759,ortholog_one2one
ENSMFAG00000007706,ENSG00000252542,ortholog_one2one
ENSMFAG00000037818,ENSG00000137673,ortholog_one2one
ENSMFAG00000007572,ENSG00000199744,ortholog_one2one
ENSMFAG00000007481,ENSG00000200831,ortholog_one2one
ENSMFAG00000012668,ENSG00000206611,ortholog_one2one
ENSMFAG00000040095,ENSG00000108984,ortholog_one2one
ENSMFAG00000023319,ENSG00000153498,ortholog_one2one
ENSMFAG00000065157,ENSG00000173918,ortholog_one2one
ENSMFAG00000035397,ENSG00000137674,ortholog_one2one
ENSMFAG00000037524,ENSG00000129757,ortholog_one2one
ENSMFAG00000039397,ENSG00000136875,ortholog_one2one
ENSMFAG00000047763,ENSG00000148296,ortholog_one2one
ENSMFAG00000042301,ENSG00000167258,ortholog_one2one
ENSMFAG00000043441,ENSG00000137675,ortholog_one2one
ENSMFAG00000033216,ENSG00000126216,ortholog_one2one
ENSMFAG00000038260,ENSG00000030582,ortholog_one2one
ENSMFAG00000060297,ENSG00000264250,ortholog_one2one
ENSMFAG00000031261,ENSG00000144485,ortholog_one2one
ENSMFAG00000001739,ENSG00000166833,ortholog_one2one
ENSMFAG00000041414,ENSG00000141551,ortholog_one2one
ENSMFAG00000002759,ENSG00000167280,ortholog_one2one
ENSMFAG00000032735,ENSG00000118113,ortholog_one2one
ENSMFAG00000043416,ENSG00000149295,ortholog_one2one
ENSMFAG00000061181,ENSG00000161682,ortholog_one2one
ENSMFAG00000038599,ENSG00000110628,ortholog_one2one
ENSMFAG00000037585,ENSG00000153822,ortholog_one2one
ENSMFAG00000000671,ENSG00000095370,ortholog_one2one
ENSMFAG00000031795,ENSG00000166670,ortholog_one2one
ENSMFAG00000042522,ENSG00000132326,ortholog_one2one
ENSMFAG00000007504,ENSG00000176386,ortholog_one2one
ENSMFAG00000040835,ENSG00000181649,ortholog_one2one
ENSMFAG00000010019,ENSG00000123700,ortholog_one2one
ENSMFAG00000060502,ENSG00000171532,ortholog_one2one
ENSMFAG00000041084,ENSG00000136868,ortholog_one2one
ENSMFAG00000035922,ENSG00000196611,ortholog_one2one
ENSMFAG00000032679,ENSG00000107186,ortholog_one2one
ENSMFAG00000039636,ENSG00000005961,ortholog_one2one
ENSMFAG00000035707,ENSG00000173762,ortholog_one2one
ENSMFAG00000012640,ENSG00000238759,ortholog_one2one
ENSMFAG00000056025,ENSG00000206854,ortholog_one2one
ENSMFAG00000005588,ENSG00000086827,ortholog_one2one
ENSMFAG00000004498,ENSG00000201474,ortholog_one2one
ENSMFAG00000041728,ENSG00000131771,ortholog_one2one
ENSMFAG00000034700,ENSG00000101745,ortholog_one2one
ENSMFAG00000037925,ENSG00000149968,ortholog_one2one
ENSMFAG00000046114,ENSG00000141574,ortholog_one2one
ENSMFAG00000001794,ENSG00000280165,ortholog_one2one
ENSMFAG00000002763,ENSG00000204104,ortholog_one2one
ENSMFAG00000039126,ENSG00000186566,ortholog_one2one
ENSMFAG00000002247,ENSG00000167281,ortholog_one2one
ENSMFAG00000039651,ENSG00000125398,ortholog_one2one
ENSMFAG00000037971,ENSG00000262406,ortholog_one2one
ENSMFAG00000032147,ENSG00000068650,ortholog_one2one
ENSMFAG00000051146,ENSG00000182459,ortholog_one2one
ENSMFAG00000042145,ENSG00000048028,ortholog_one2one
ENSMFAG00000002601,ENSG00000205531,ortholog_one2one
ENSMFAG00000040871,ENSG00000181396,ortholog_one2one
ENSMFAG00000008399,ENSG00000240589,ortholog_one2one
ENSMFAG00000031162,ENSG00000133195,ortholog_one2one
ENSMFAG00000029994,ENSG00000119321,ortholog_one2one
ENSMFAG00000020327,ENSG00000099812,ortholog_one2one
ENSMFAG00000010700,ENSG00000200883,ortholog_one2one
ENSMFAG00000050452,ENSG00000207092,ortholog_one2one
ENSMFAG00000035990,ENSG00000131748,ortholog_one2one
ENSMFAG00000012836,ENSG00000201239,ortholog_one2one
ENSMFAG00000001049,ENSG00000137745,ortholog_one2one
ENSMFAG00000030140,ENSG00000180616,ortholog_one2one
ENSMFAG00000041634,ENSG00000169660,ortholog_one2one
ENSMFAG00000037380,ENSG00000180340,ortholog_one2one
ENSMFAG00000005583,ENSG00000202099,ortholog_one2one
ENSMFAG00000038325,ENSG00000011304,ortholog_one2one
ENSMFAG00000020058,ENSG00000201687,ortholog_one2one
ENSMFAG00000034284,ENSG00000128791,ortholog_one2one
ENSMFAG00000024073,ENSG00000239078,ortholog_one2one
ENSMFAG00000038837,ENSG00000065802,ortholog_one2one
ENSMFAG00000030785,ENSG00000180336,ortholog_one2one
ENSMFAG00000037540,ENSG00000178927,ortholog_one2one
ENSMFAG00000018901,ENSG00000166685,ortholog_one2one
ENSMFAG00000030114,ENSG00000133083,ortholog_one2one
ENSMFAG00000033871,ENSG00000137692,ortholog_one2one
ENSMFAG00000059939,ENSG00000180329,ortholog_one2one
ENSMFAG00000002022,ENSG00000149305,ortholog_one2one
ENSMFAG00000015721,ENSG00000207008,ortholog_one2one
ENSMFAG00000003681,ENSG00000172232,ortholog_one2one
ENSMFAG00000060422,ENSG00000251994,ortholog_one2one
ENSMFAG00000002771,ENSG00000141744,ortholog_one2one
ENSMFAG00000033242,ENSG00000068024,ortholog_one2one
ENSMFAG00000042412,ENSG00000167094,ortholog_one2one
ENSMFAG00000042824,ENSG00000133193,ortholog_one2one
ENSMFAG00000041605,ENSG00000154845,ortholog_one2one
ENSMFAG00000041272,ENSG00000161692,ortholog_one2one
ENSMFAG00000038313,ENSG00000132026,ortholog_one2one
ENSMFAG00000040693,ENSG00000212572,ortholog_one2one
ENSMFAG00000045434,ENSG00000161395,ortholog_one2one
ENSMFAG00000001566,ENSG00000182156,ortholog_one2one
ENSMFAG00000003174,ENSG00000141562,ortholog_one2one
ENSMFAG00000001700,ENSG00000187024,ortholog_one2one
ENSMFAG00000062579,ENSG00000222486,ortholog_one2one
ENSMFAG00000046393,ENSG00000129173,ortholog_one2one
ENSMFAG00000044451,ENSG00000166736,ortholog_one2one
ENSMFAG00000013987,ENSG00000222791,ortholog_one2one
ENSMFAG00000000778,ENSG00000110619,ortholog_one2one
ENSMFAG00000042951,ENSG00000184226,ortholog_one2one
ENSMFAG00000027410,ENSG00000160401,ortholog_one2one
ENSMFAG00000046042,ENSG00000141219,ortholog_one2one
ENSMFAG00000038727,ENSG00000168461,ortholog_one2one
ENSMFAG00000048785,ENSG00000173894,ortholog_one2one
ENSMFAG00000000028,ENSG00000178235,ortholog_one2one
ENSMFAG00000035588,ENSG00000073670,ortholog_one2one
ENSMFAG00000002300,ENSG00000175221,ortholog_one2one
ENSMFAG00000041128,ENSG00000105613,ortholog_one2one
ENSMFAG00000047286,ENSG00000136867,ortholog_one2one
ENSMFAG00000040915,ENSG00000184564,ortholog_one2one
ENSMFAG00000001486,ENSG00000130414,ortholog_one2one
ENSMFAG00000048487,ENSG00000141570,ortholog_one2one
ENSMFAG00000044739,ENSG00000141568,ortholog_one2one
ENSMFAG00000020396,ENSG00000129170,ortholog_one2one
ENSMFAG00000054990,ENSG00000238500,ortholog_one2one
ENSMFAG00000014301,ENSG00000242651,ortholog_one2one
ENSMFAG00000031914,ENSG00000120669,ortholog_one2one
ENSMFAG00000003958,ENSG00000136854,ortholog_one2one
ENSMFAG00000044621,ENSG00000168454,ortholog_one2one
ENSMFAG00000008415,ENSG00000109906,ortholog_one2one
ENSMFAG00000000885,ENSG00000136866,ortholog_one2one
ENSMFAG00000056650,ENSG00000179604,ortholog_one2one
ENSMFAG00000032561,ENSG00000141580,ortholog_one2one
ENSMFAG00000041702,ENSG00000101558,ortholog_one2one
ENSMFAG00000035046,ENSG00000202159,ortholog_one2one
ENSMFAG00000044131,ENSG00000198858,ortholog_one2one
ENSMFAG00000040496,ENSG00000165300,ortholog_one2one
ENSMFAG00000036328,ENSG00000166741,ortholog_one2one
ENSMFAG00000029453,ENSG00000201616,ortholog_one2one
ENSMFAG00000008648,ENSG00000228623,ortholog_one2one
ENSMFAG00000032877,ENSG00000242715,ortholog_one2one
ENSMFAG00000003665,ENSG00000105612,ortholog_one2one
ENSMFAG00000032537,ENSG00000167291,ortholog_one2one
ENSMFAG00000043895,ENSG00000069188,ortholog_one2one
ENSMFAG00000042655,ENSG00000108883,ortholog_one2one
ENSMFAG00000044093,ENSG00000177054,ortholog_one2one
ENSMFAG00000020522,ENSG00000243671,ortholog_one2one
ENSMFAG00000047508,ENSG00000207203,ortholog_one2one
ENSMFAG00000044883,ENSG00000105610,ortholog_one2one
ENSMFAG00000056584,ENSG00000180425,ortholog_one2one
ENSMFAG00000000784,ENSG00000172428,ortholog_one2one
ENSMFAG00000036154,ENSG00000081923,ortholog_one2one
ENSMFAG00000003870,ENSG00000136830,ortholog_one2one
ENSMFAG00000043389,ENSG00000119457,ortholog_one2one
ENSMFAG00000005601,ENSG00000200733,ortholog_one2one
ENSMFAG00000053055,ENSG00000183695,ortholog_one2one
ENSMFAG00000031140,ENSG00000126217,ortholog_one2one
ENSMFAG00000045678,ENSG00000131097,ortholog_one2one
ENSMFAG00000034311,ENSG00000141556,ortholog_one2one
ENSMFAG00000054218,ENSG00000178586,ortholog_one2one
ENSMFAG00000041598,ENSG00000141736,ortholog_one2one
ENSMFAG00000000965,ENSG00000076053,ortholog_one2one
ENSMFAG00000033182,ENSG00000133104,ortholog_one2one
ENSMFAG00000003761,ENSG00000105607,ortholog_one2one
ENSMFAG00000038320,ENSG00000178602,ortholog_one2one
ENSMFAG00000045236,ENSG00000150361,ortholog_one2one
ENSMFAG00000033431,ENSG00000021762,ortholog_one2one
ENSMFAG00000061091,ENSG00000170255,ortholog_one2one
ENSMFAG00000001556,ENSG00000167131,ortholog_one2one
ENSMFAG00000020996,ENSG00000276366,ortholog_one2one
ENSMFAG00000032264,ENSG00000141519,ortholog_one2one
ENSMFAG00000063439,ENSG00000148158,ortholog_one2one
ENSMFAG00000003938,ENSG00000154856,ortholog_one2one
ENSMFAG00000045609,ENSG00000116017,ortholog_one2one
ENSMFAG00000006166,ENSG00000251753,ortholog_one2one
ENSMFAG00000032000,ENSG00000063660,ortholog_one2one
ENSMFAG00000043192,ENSG00000171298,ortholog_one2one
ENSMFAG00000039001,ENSG00000187240,ortholog_one2one
ENSMFAG00000008173,ENSG00000207495,ortholog_one2one
ENSMFAG00000008551,ENSG00000284536,ortholog_one2one
ENSMFAG00000035978,ENSG00000133101,ortholog_one2one
ENSMFAG00000039785,ENSG00000172809,ortholog_one2one
ENSMFAG00000042945,ENSG00000131095,ortholog_one2one
ENSMFAG00000018397,ENSG00000283815,ortholog_one2one
ENSMFAG00000041155,ENSG00000076043,ortholog_one2one
ENSMFAG00000043778,ENSG00000141543,ortholog_one2one
ENSMFAG00000046030,ENSG00000134265,ortholog_one2one
ENSMFAG00000007696,ENSG00000284204,ortholog_one2one
ENSMFAG00000034300,ENSG00000110786,ortholog_one2one
ENSMFAG00000040245,ENSG00000180440,ortholog_one2one
ENSMFAG00000016599,ENSG00000283705,ortholog_one2one
ENSMFAG00000034440,ENSG00000141527,ortholog_one2one
ENSMFAG00000043846,ENSG00000148153,ortholog_one2one
ENSMFAG00000027428,ENSG00000148356,ortholog_one2one
ENSMFAG00000006235,ENSG00000214447,ortholog_one2one
ENSMFAG00000035829,ENSG00000179399,ortholog_one2one
ENSMFAG00000043454,ENSG00000133111,ortholog_one2one
ENSMFAG00000024178,ENSG00000181523,ortholog_one2one
ENSMFAG00000003154,ENSG00000141579,ortholog_one2one
ENSMFAG00000044890,ENSG00000101752,ortholog_one2one
ENSMFAG00000032114,ENSG00000276644,ortholog_one2one
ENSMFAG00000042169,ENSG00000165185,ortholog_one2one
ENSMFAG00000026064,ENSG00000137634,ortholog_one2one
ENSMFAG00000038894,ENSG00000141540,ortholog_one2one
ENSMFAG00000014439,ENSG00000144504,ortholog_one2one
ENSMFAG00000032450,ENSG00000181045,ortholog_one2one
ENSMFAG00000030616,ENSG00000141401,ortholog_one2one
ENSMFAG00000003134,ENSG00000186185,ortholog_one2one
ENSMFAG00000045013,ENSG00000120693,ortholog_one2one
ENSMFAG00000038333,ENSG00000182087,ortholog_one2one
ENSMFAG00000061249,ENSG00000176845,ortholog_one2one
ENSMFAG00000030595,ENSG00000179115,ortholog_one2one
ENSMFAG00000050127,ENSG00000200788,ortholog_one2one
ENSMFAG00000006758,ENSG00000284453,ortholog_one2one
ENSMFAG00000050083,ENSG00000238724,ortholog_one2one
ENSMFAG00000013543,ENSG00000283927,ortholog_one2one
ENSMFAG00000032255,ENSG00000134440,ortholog_one2one
ENSMFAG00000012281,ENSG00000199977,ortholog_one2one
ENSMFAG00000038999,ENSG00000204361,ortholog_one2one
ENSMFAG00000036218,ENSG00000200750,ortholog_one2one
ENSMFAG00000056396,ENSG00000184350,ortholog_one2one
ENSMFAG00000047403,ENSG00000105426,ortholog_one2one
ENSMFAG00000014689,ENSG00000252677,ortholog_one2one
ENSMFAG00000053420,ENSG00000207357,ortholog_one2one
ENSMFAG00000050092,ENSG00000105428,ortholog_one2one
ENSMFAG00000000462,ENSG00000179057,ortholog_one2one
ENSMFAG00000015274,ENSG00000201302,ortholog_one2one
ENSMFAG00000039178,ENSG00000119471,ortholog_one2one
ENSMFAG00000032695,ENSG00000064666,ortholog_one2one
ENSMFAG00000019220,ENSG00000120697,ortholog_one2one
ENSMFAG00000002289,ENSG00000173821,ortholog_one2one
ENSMFAG00000045155,ENSG00000158201,ortholog_one2one
ENSMFAG00000044647,ENSG00000183098,ortholog_one2one
ENSMFAG00000062501,ENSG00000173141,ortholog_one2one
ENSMFAG00000033187,ENSG00000196152,ortholog_one2one
ENSMFAG00000034383,ENSG00000165480,ortholog_one2one
ENSMFAG00000032284,ENSG00000223573,ortholog_one2one
ENSMFAG00000040734,ENSG00000153714,ortholog_one2one
ENSMFAG00000041925,ENSG00000154889,ortholog_one2one
ENSMFAG00000016324,ENSG00000066926,ortholog_one2one
ENSMFAG00000062088,ENSG00000131094,ortholog_one2one
ENSMFAG00000014628,ENSG00000243115,ortholog_one2one
ENSMFAG00000034366,ENSG00000105639,ortholog_one2one
ENSMFAG00000060167,ENSG00000151117,ortholog_one2one
ENSMFAG00000003292,ENSG00000064687,ortholog_one2one
ENSMFAG00000004917,ENSG00000150459,ortholog_one2one
ENSMFAG00000045165,ENSG00000141741,ortholog_one2one
ENSMFAG00000063684,ENSG00000212377,ortholog_one2one
ENSMFAG00000027794,ENSG00000120699,ortholog_one2one
ENSMFAG00000030393,ENSG00000252128,ortholog_one2one
ENSMFAG00000059706,ENSG00000172992,ortholog_one2one
ENSMFAG00000035231,ENSG00000251715,ortholog_one2one
ENSMFAG00000044194,ENSG00000179119,ortholog_one2one
ENSMFAG00000046179,ENSG00000107165,ortholog_one2one
ENSMFAG00000042080,ENSG00000167088,ortholog_one2one
ENSMFAG00000044784,ENSG00000080166,ortholog_one2one
ENSMFAG00000004623,ENSG00000199282,ortholog_one2one
ENSMFAG00000039706,ENSG00000130254,ortholog_one2one
ENSMFAG00000044898,ENSG00000204899,ortholog_one2one
