source_id,human_id,type
ENSCJAG00000011891,ENSG00000011485,ortholog_one2one
ENSCJAG00000003693,ENSG00000177169,ortholog_one2one
ENSCJAG00000077549,ENSG00000144488,ortholog_one2one
ENSCJAG00000008620,ENSG00000116750,ortholog_one2one
ENSCJAG00000015408,ENSG00000168807,ortholog_one2one
ENSCJAG00000002175,ENSG00000204624,ortholog_one2one
ENSCJAG00000016035,ENSG00000102904,ortholog_one2one
ENSCJAG00000018289,ENSG00000180008,ortholog_one2one
ENSCJAG00000016947,ENSG00000100603,ortholog_one2one
ENSCJAG00000006437,ENSG00000104412,ortholog_one2one
ENSCJAG00000009699,ENSG00000127220,ortholog_one2one
ENSCJAG00000048221,ENSG00000127152,ortholog_one2one
ENSCJAG00000024611,ENSG00000284440,ortholog_one2one
ENSCJAG00000014530,ENSG00000023287,ortholog_one2one
ENSCJAG00000000144,ENSG00000079102,ortholog_one2one
ENSCJAG00000023226,ENSG00000169208,ortholog_one2one
ENSCJAG00000002602,ENSG00000187033,ortholog_one2one
ENSCJAG00000000459,ENSG00000168427,ortholog_one2one
ENSCJAG00000008014,ENSG00000135837,ortholog_one2one
ENSCJAG00000019958,ENSG00000184661,ortholog_one2one
ENSCJAG00000079280,ENSG00000165526,ortholog_one2one
ENSCJAG00000012411,ENSG00000107949,ortholog_one2one
ENSCJAG00000008845,ENSG00000255582,ortholog_one2one
ENSCJAG00000011284,ENSG00000074410,ortholog_one2one
ENSCJAG00000005992,ENSG00000185985,ortholog_one2one
ENSCJAG00000000700,ENSG00000116016,ortholog_one2one
ENSCJAG00000018163,ENSG00000149761,ortholog_one2one
ENSCJAG00000080819,ENSG00000130312,ortholog_one2one
ENSCJAG00000042670,ENSG00000142528,ortholog_one2one
ENSCJAG00000003594,ENSG00000198796,ortholog_one2one
ENSCJAG00000009384,ENSG00000147573,ortholog_one2one
ENSCJAG00000004357,ENSG00000105982,ortholog_one2one
ENSCJAG00000003442,ENSG00000154646,ortholog_one2one
ENSCJAG00000005560,ENSG00000160221,ortholog_one2one
ENSCJAG00000006210,ENSG00000178188,ortholog_one2one
ENSCJAG00000016705,ENSG00000167769,ortholog_one2one
ENSCJAG00000019070,ENSG00000100612,ortholog_one2one
ENSCJAG00000000456,ENSG00000178752,ortholog_one2one
ENSCJAG00000009677,ENSG00000143569,ortholog_one2one
ENSCJAG00000018940,ENSG00000119913,ortholog_one2one
ENSCJAG00000009321,ENSG00000111237,ortholog_one2one
ENSCJAG00000018296,ENSG00000131981,ortholog_one2one
ENSCJAG00000046290,ENSG00000006652,ortholog_one2one
ENSCJAG00000038718,ENSG00000118307,ortholog_one2one
ENSCJAG00000013312,ENSG00000114541,ortholog_one2one
ENSCJAG00000070855,ENSG00000130311,ortholog_one2one
ENSCJAG00000016488,ENSG00000122068,ortholog_one2one
ENSCJAG00000008801,ENSG00000154118,ortholog_one2one
ENSCJAG00000006717,ENSG00000183576,ortholog_one2one
ENSCJAG00000056301,ENSG00000276240,ortholog_one2one
ENSCJAG00000005132,ENSG00000130962,ortholog_one2one
ENSCJAG00000012409,ENSG00000178567,ortholog_one2one
ENSCJAG00000012356,ENSG00000089876,ortholog_one2one
ENSCJAG00000056884,ENSG00000181433,ortholog_one2one
ENSCJAG00000002947,ENSG00000186432,ortholog_one2one
ENSCJAG00000005103,ENSG00000078070,ortholog_one2one
ENSCJAG00000012908,ENSG00000143801,ortholog_one2one
ENSCJAG00000008701,ENSG00000197798,ortholog_one2one
ENSCJAG00000003720,ENSG00000177192,ortholog_one2one
ENSCJAG00000045760,ENSG00000211776,ortholog_one2one
ENSCJAG00000018151,ENSG00000110011,ortholog_one2one
ENSCJAG00000045114,ENSG00000105048,ortholog_one2one
ENSCJAG00000046904,ENSG00000125656,ortholog_one2one
ENSCJAG00000019087,ENSG00000100614,ortholog_one2one
ENSCJAG00000002610,ENSG00000114248,ortholog_one2one
ENSCJAG00000006458,ENSG00000104408,ortholog_one2one
ENSCJAG00000040310,ENSG00000074855,ortholog_one2one
ENSCJAG00000074769,ENSG00000169515,ortholog_one2one
ENSCJAG00000008831,ENSG00000211777,ortholog_one2one
ENSCJAG00000015386,ENSG00000132612,ortholog_one2one
ENSCJAG00000017995,ENSG00000100815,ortholog_one2one
ENSCJAG00000062247,ENSG00000211778,ortholog_one2one
ENSCJAG00000075292,ENSG00000277531,ortholog_one2one
ENSCJAG00000020677,ENSG00000090905,ortholog_one2one
ENSCJAG00000004260,ENSG00000161652,ortholog_one2one
ENSCJAG00000016022,ENSG00000102901,ortholog_one2one
ENSCJAG00000012335,ENSG00000203780,ortholog_one2one
ENSCJAG00000057834,ENSG00000211779,ortholog_one2one
ENSCJAG00000000443,ENSG00000132323,ortholog_one2one
ENSCJAG00000003576,ENSG00000160223,ortholog_one2one
ENSCJAG00000018306,ENSG00000126787,ortholog_one2one
ENSCJAG00000009731,ENSG00000130299,ortholog_one2one
ENSCJAG00000070156,ENSG00000211782,ortholog_one2one
ENSCJAG00000008566,ENSG00000116747,ortholog_one2one
ENSCJAG00000016691,ENSG00000125652,ortholog_one2one
ENSCJAG00000048070,ENSG00000139921,ortholog_one2one
ENSCJAG00000011875,ENSG00000204851,ortholog_one2one
ENSCJAG00000019107,ENSG00000179008,ortholog_one2one
ENSCJAG00000008484,ENSG00000152223,ortholog_one2one
ENSCJAG00000046547,ENSG00000211783,ortholog_one2one
ENSCJAG00000016795,ENSG00000132182,ortholog_one2one
ENSCJAG00000087076,ENSG00000142182,ortholog_one2one
ENSCJAG00000002617,ENSG00000188306,ortholog_one2one
ENSCJAG00000005543,ENSG00000133392,ortholog_one2one
ENSCJAG00000018126,ENSG00000173511,ortholog_one2one
ENSCJAG00000006738,ENSG00000090061,ortholog_one2one
ENSCJAG00000046511,ENSG00000211784,ortholog_one2one
ENSCJAG00000004660,ENSG00000188158,ortholog_one2one
ENSCJAG00000005150,ENSG00000047597,ortholog_one2one
ENSCJAG00000022068,ENSG00000180917,ortholog_one2one
ENSCJAG00000042714,ENSG00000211785,ortholog_one2one
ENSCJAG00000018943,ENSG00000197142,ortholog_one2one
ENSCJAG00000012414,ENSG00000076242,ortholog_one2one
ENSCJAG00000009753,ENSG00000130300,ortholog_one2one
ENSCJAG00000003580,ENSG00000172175,ortholog_one2one
ENSCJAG00000008702,ENSG00000104731,ortholog_one2one
ENSCJAG00000019120,ENSG00000184302,ortholog_one2one
ENSCJAG00000027427,ENSG00000238741,ortholog_one2one
ENSCJAG00000009289,ENSG00000151164,ortholog_one2one
ENSCJAG00000008752,ENSG00000182934,ortholog_one2one
ENSCJAG00000000724,ENSG00000171132,ortholog_one2one
ENSCJAG00000078405,ENSG00000160014,ortholog_one2one
ENSCJAG00000038946,ENSG00000173486,ortholog_one2one
ENSCJAG00000016688,ENSG00000125650,ortholog_one2one
ENSCJAG00000052724,ENSG00000211787,ortholog_one2one
ENSCJAG00000013230,ENSG00000116661,ortholog_one2one
ENSCJAG00000013336,ENSG00000204152,ortholog_one2one
ENSCJAG00000018323,ENSG00000162946,ortholog_one2one
ENSCJAG00000079943,ENSG00000205476,ortholog_one2one
ENSCJAG00000000434,ENSG00000144485,ortholog_one2one
ENSCJAG00000041991,ENSG00000211788,ortholog_one2one
ENSCJAG00000016506,ENSG00000186001,ortholog_one2one
ENSCJAG00000012314,ENSG00000148848,ortholog_one2one
ENSCJAG00000037252,ENSG00000258429,ortholog_one2one
ENSCJAG00000012283,ENSG00000172331,ortholog_one2one
ENSCJAG00000007531,ENSG00000118961,ortholog_one2one
ENSCJAG00000063759,ENSG00000126778,ortholog_one2one
ENSCJAG00000017677,ENSG00000129991,ortholog_one2one
ENSCJAG00000040584,ENSG00000269720,ortholog_one2one
ENSCJAG00000039190,ENSG00000211789,ortholog_one2one
ENSCJAG00000002624,ENSG00000171757,ortholog_one2one
ENSCJAG00000044138,ENSG00000181016,ortholog_one2one
ENSCJAG00000015963,ENSG00000038358,ortholog_one2one
ENSCJAG00000012894,ENSG00000143772,ortholog_one2one
ENSCJAG00000013748,ENSG00000160224,ortholog_one2one
ENSCJAG00000067970,ENSG00000169446,ortholog_one2one
ENSCJAG00000016669,ENSG00000125651,ortholog_one2one
ENSCJAG00000006515,ENSG00000147655,ortholog_one2one
ENSCJAG00000004506,ENSG00000140455,ortholog_one2one
ENSCJAG00000015376,ENSG00000213380,ortholog_one2one
ENSCJAG00000013224,ENSG00000227345,ortholog_one2one
ENSCJAG00000005191,ENSG00000165168,ortholog_one2one
ENSCJAG00000047020,ENSG00000173457,ortholog_one2one
ENSCJAG00000019133,ENSG00000100625,ortholog_one2one
ENSCJAG00000009764,ENSG00000130303,ortholog_one2one
ENSCJAG00000008803,ENSG00000211794,ortholog_one2one
ENSCJAG00000000428,ENSG00000132326,ortholog_one2one
ENSCJAG00000012250,ENSG00000198074,ortholog_one2one
ENSCJAG00000006907,ENSG00000139926,ortholog_one2one
ENSCJAG00000015962,ENSG00000188038,ortholog_one2one
ENSCJAG00000007563,ENSG00000016391,ortholog_one2one
ENSCJAG00000014875,ENSG00000157423,ortholog_one2one
ENSCJAG00000081553,ENSG00000211795,ortholog_one2one
ENSCJAG00000002974,ENSG00000113810,ortholog_one2one
ENSCJAG00000008505,ENSG00000134371,ortholog_one2one
ENSCJAG00000084526,ENSG00000167646,ortholog_one2one
ENSCJAG00000012889,ENSG00000203685,ortholog_one2one
ENSCJAG00000052073,ENSG00000211796,ortholog_one2one
ENSCJAG00000015958,ENSG00000159792,ortholog_one2one
ENSCJAG00000014035,ENSG00000127914,ortholog_one2one
ENSCJAG00000005479,ENSG00000159166,ortholog_one2one
ENSCJAG00000020690,ENSG00000158865,ortholog_one2one
ENSCJAG00000006522,ENSG00000154188,ortholog_one2one
ENSCJAG00000008850,ENSG00000110074,ortholog_one2one
ENSCJAG00000016982,ENSG00000146802,ortholog_one2one
ENSCJAG00000006767,ENSG00000182218,ortholog_one2one
ENSCJAG00000019143,ENSG00000020426,ortholog_one2one
ENSCJAG00000046659,ENSG00000076554,ortholog_one2one
ENSCJAG00000017630,ENSG00000141959,ortholog_one2one
ENSCJAG00000000419,ENSG00000204104,ortholog_one2one
ENSCJAG00000081255,ENSG00000211797,ortholog_one2one
ENSCJAG00000013764,ENSG00000141971,ortholog_one2one
ENSCJAG00000015364,ENSG00000132603,ortholog_one2one
ENSCJAG00000018956,ENSG00000023041,ortholog_one2one
ENSCJAG00000007546,ENSG00000056736,ortholog_one2one
ENSCJAG00000004043,ENSG00000198689,ortholog_one2one
ENSCJAG00000006164,ENSG00000162670,ortholog_one2one
ENSCJAG00000017136,ENSG00000184144,ortholog_one2one
ENSCJAG00000048653,ENSG00000147571,ortholog_one2one
ENSCJAG00000074761,ENSG00000160131,ortholog_one2one
ENSCJAG00000055013,ENSG00000164603,ortholog_one2one
ENSCJAG00000013181,ENSG00000197444,ortholog_one2one
ENSCJAG00000015948,ENSG00000141086,ortholog_one2one
ENSCJAG00000007529,ENSG00000143869,ortholog_one2one
ENSCJAG00000054414,ENSG00000211799,ortholog_one2one
ENSCJAG00000036544,ENSG00000188051,ortholog_one2one
ENSCJAG00000075812,ENSG00000196711,ortholog_one2one
ENSCJAG00000000727,ENSG00000068784,ortholog_one2one
ENSCJAG00000011850,ENSG00000160013,ortholog_one2one
ENSCJAG00000018081,ENSG00000149782,ortholog_one2one
ENSCJAG00000022034,ENSG00000179041,ortholog_one2one
ENSCJAG00000052937,ENSG00000211800,ortholog_one2one
ENSCJAG00000015355,ENSG00000157315,ortholog_one2one
ENSCJAG00000066877,ENSG00000164604,ortholog_one2one
ENSCJAG00000007566,ENSG00000113812,ortholog_one2one
ENSCJAG00000006236,ENSG00000178952,ortholog_one2one
ENSCJAG00000013780,ENSG00000171773,ortholog_one2one
ENSCJAG00000003733,ENSG00000183495,ortholog_one2one
ENSCJAG00000041204,ENSG00000196850,ortholog_one2one
ENSCJAG00000022992,ENSG00000214194,ortholog_one2one
ENSCJAG00000074670,ENSG00000211801,ortholog_one2one
ENSCJAG00000008886,ENSG00000150455,ortholog_one2one
ENSCJAG00000016627,ENSG00000088247,ortholog_one2one
ENSCJAG00000007517,ENSG00000118960,ortholog_one2one
ENSCJAG00000015339,ENSG00000132604,ortholog_one2one
ENSCJAG00000053823,ENSG00000205220,ortholog_one2one
ENSCJAG00000017651,ENSG00000129990,ortholog_one2one
ENSCJAG00000021876,ENSG00000178974,ortholog_one2one
ENSCJAG00000053276,ENSG00000162630,ortholog_one2one
ENSCJAG00000040325,ENSG00000174429,ortholog_one2one
ENSCJAG00000012197,ENSG00000205060,ortholog_one2one
ENSCJAG00000004434,ENSG00000147576,ortholog_one2one
ENSCJAG00000011841,ENSG00000167414,ortholog_one2one
ENSCJAG00000011008,ENSG00000089820,ortholog_one2one
ENSCJAG00000000414,ENSG00000065802,ortholog_one2one
ENSCJAG00000005242,ENSG00000147041,ortholog_one2one
ENSCJAG00000053604,ENSG00000150681,ortholog_one2one
ENSCJAG00000014276,ENSG00000105197,ortholog_one2one
ENSCJAG00000013783,ENSG00000130304,ortholog_one2one
ENSCJAG00000006251,ENSG00000168488,ortholog_one2one
ENSCJAG00000045707,ENSG00000151532,ortholog_one2one
ENSCJAG00000083596,ENSG00000213398,ortholog_one2one
ENSCJAG00000008896,ENSG00000110063,ortholog_one2one
ENSCJAG00000018362,ENSG00000126775,ortholog_one2one
ENSCJAG00000068143,ENSG00000169313,ortholog_one2one
ENSCJAG00000004268,ENSG00000105357,ortholog_one2one
ENSCJAG00000064800,ENSG00000211803,ortholog_one2one
ENSCJAG00000067936,ENSG00000103018,ortholog_one2one
ENSCJAG00000036892,ENSG00000259803,ortholog_one2one
ENSCJAG00000002629,ENSG00000085274,ortholog_one2one
ENSCJAG00000057044,ENSG00000181631,ortholog_one2one
ENSCJAG00000042823,ENSG00000197380,ortholog_one2one
ENSCJAG00000071652,ENSG00000253148,ortholog_one2one
ENSCJAG00000006798,ENSG00000036530,ortholog_one2one
ENSCJAG00000019161,ENSG00000139974,ortholog_one2one
ENSCJAG00000013260,ENSG00000187098,ortholog_one2one
ENSCJAG00000013717,ENSG00000154654,ortholog_one2one
ENSCJAG00000012831,ENSG00000143799,ortholog_one2one
ENSCJAG00000002356,ENSG00000147526,ortholog_one2one
ENSCJAG00000001138,ENSG00000138271,ortholog_one2one
ENSCJAG00000008769,ENSG00000211805,ortholog_one2one
ENSCJAG00000018372,ENSG00000182521,ortholog_one2one
ENSCJAG00000012164,ENSG00000155530,ortholog_one2one
ENSCJAG00000039065,ENSG00000170577,ortholog_one2one
ENSCJAG00000004563,ENSG00000197361,ortholog_one2one
ENSCJAG00000017640,ENSG00000080031,ortholog_one2one
ENSCJAG00000068278,ENSG00000174944,ortholog_one2one
ENSCJAG00000023006,ENSG00000233608,ortholog_one2one
ENSCJAG00000007622,ENSG00000157445,ortholog_one2one
ENSCJAG00000016577,ENSG00000125648,ortholog_one2one
ENSCJAG00000008708,ENSG00000090104,ortholog_one2one
ENSCJAG00000059282,ENSG00000174946,ortholog_one2one
ENSCJAG00000045326,ENSG00000211807,ortholog_one2one
ENSCJAG00000009202,ENSG00000204852,ortholog_one2one
ENSCJAG00000013798,ENSG00000130313,ortholog_one2one
ENSCJAG00000000736,ENSG00000138083,ortholog_one2one
ENSCJAG00000015262,ENSG00000102908,ortholog_one2one
ENSCJAG00000000059,ENSG00000159110,ortholog_one2one
ENSCJAG00000008699,ENSG00000127074,ortholog_one2one
ENSCJAG00000008901,ENSG00000110080,ortholog_one2one
ENSCJAG00000044939,ENSG00000130545,ortholog_one2one
ENSCJAG00000002650,ENSG00000184378,ortholog_one2one
ENSCJAG00000014280,ENSG00000090932,ortholog_one2one
ENSCJAG00000077207,ENSG00000143878,ortholog_one2one
ENSCJAG00000003685,ENSG00000131831,ortholog_one2one
ENSCJAG00000019986,ENSG00000147459,ortholog_one2one
ENSCJAG00000018074,ENSG00000002330,ortholog_one2one
ENSCJAG00000047139,ENSG00000118308,ortholog_one2one
ENSCJAG00000039953,ENSG00000213186,ortholog_one2one
ENSCJAG00000067281,ENSG00000169085,ortholog_one2one
ENSCJAG00000001146,ENSG00000163646,ortholog_one2one
ENSCJAG00000060345,ENSG00000211810,ortholog_one2one
ENSCJAG00000013171,ENSG00000178645,ortholog_one2one
ENSCJAG00000047142,ENSG00000105287,ortholog_one2one
ENSCJAG00000021205,ENSG00000053524,ortholog_one2one
ENSCJAG00000054615,ENSG00000147586,ortholog_one2one
ENSCJAG00000039539,ENSG00000211812,ortholog_one2one
ENSCJAG00000028495,ENSG00000207779,ortholog_one2one
ENSCJAG00000045785,ENSG00000211813,ortholog_one2one
ENSCJAG00000045243,ENSG00000159173,ortholog_one2one
ENSCJAG00000008679,ENSG00000103257,ortholog_one2one
ENSCJAG00000000749,ENSG00000143919,ortholog_one2one
ENSCJAG00000020698,ENSG00000140750,ortholog_one2one
ENSCJAG00000003543,ENSG00000074657,ortholog_one2one
ENSCJAG00000039956,ENSG00000116918,ortholog_one2one
ENSCJAG00000045700,ENSG00000196415,ortholog_one2one
ENSCJAG00000005292,ENSG00000101955,ortholog_one2one
ENSCJAG00000008680,ENSG00000116741,ortholog_one2one
ENSCJAG00000007992,ENSG00000143337,ortholog_one2one
ENSCJAG00000010864,ENSG00000167522,ortholog_one2one
ENSCJAG00000009423,ENSG00000068024,ortholog_one2one
ENSCJAG00000016543,ENSG00000205744,ortholog_one2one
ENSCJAG00000000786,ENSG00000114473,ortholog_one2one
ENSCJAG00000071451,ENSG00000243646,ortholog_one2one
ENSCJAG00000003036,ENSG00000068885,ortholog_one2one
ENSCJAG00000012082,ENSG00000131558,ortholog_one2one
ENSCJAG00000014847,ENSG00000103043,ortholog_one2one
ENSCJAG00000018062,ENSG00000173264,ortholog_one2one
ENSCJAG00000017595,ENSG00000105063,ortholog_one2one
ENSCJAG00000011022,ENSG00000126895,ortholog_one2one
ENSCJAG00000001151,ENSG00000214237,ortholog_one2one
ENSCJAG00000071704,ENSG00000211815,ortholog_one2one
ENSCJAG00000013143,ENSG00000070748,ortholog_one2one
ENSCJAG00000059459,ENSG00000176597,ortholog_one2one
ENSCJAG00000004567,ENSG00000103657,ortholog_one2one
ENSCJAG00000007748,ENSG00000143367,ortholog_one2one
ENSCJAG00000015875,ENSG00000124067,ortholog_one2one
ENSCJAG00000005875,ENSG00000102098,ortholog_one2one
ENSCJAG00000013801,ENSG00000167483,ortholog_one2one
ENSCJAG00000012285,ENSG00000154493,ortholog_one2one
ENSCJAG00000078053,ENSG00000174990,ortholog_one2one
ENSCJAG00000035304,ENSG00000197561,ortholog_one2one
ENSCJAG00000047999,ENSG00000135766,ortholog_one2one
ENSCJAG00000006842,ENSG00000066629,ortholog_one2one
ENSCJAG00000004443,ENSG00000104957,ortholog_one2one
ENSCJAG00000047836,ENSG00000211817,ortholog_one2one
ENSCJAG00000086337,ENSG00000164683,ortholog_one2one
ENSCJAG00000021212,ENSG00000172578,ortholog_one2one
ENSCJAG00000009181,ENSG00000122986,ortholog_one2one
ENSCJAG00000016985,ENSG00000143158,ortholog_one2one
ENSCJAG00000068988,ENSG00000181788,ortholog_one2one
ENSCJAG00000009657,ENSG00000143595,ortholog_one2one
ENSCJAG00000014506,ENSG00000102030,ortholog_one2one
ENSCJAG00000019178,ENSG00000027075,ortholog_one2one
ENSCJAG00000007738,ENSG00000144771,ortholog_one2one
ENSCJAG00000044187,ENSG00000037757,ortholog_one2one
ENSCJAG00000042384,ENSG00000275395,ortholog_one2one
ENSCJAG00000017172,ENSG00000117222,ortholog_one2one
ENSCJAG00000046953,ENSG00000211819,ortholog_one2one
ENSCJAG00000014831,ENSG00000132613,ortholog_one2one
ENSCJAG00000007450,ENSG00000055917,ortholog_one2one
ENSCJAG00000075107,ENSG00000197766,ortholog_one2one
ENSCJAG00000016435,ENSG00000197467,ortholog_one2one
ENSCJAG00000082211,ENSG00000114796,ortholog_one2one
ENSCJAG00000018340,ENSG00000010072,ortholog_one2one
ENSCJAG00000045541,ENSG00000181019,ortholog_one2one
ENSCJAG00000038715,ENSG00000174307,ortholog_one2one
ENSCJAG00000000056,ENSG00000142166,ortholog_one2one
ENSCJAG00000081952,ENSG00000115541,ortholog_one2one
ENSCJAG00000013140,ENSG00000187714,ortholog_one2one
ENSCJAG00000006571,ENSG00000164830,ortholog_one2one
ENSCJAG00000003521,ENSG00000166562,ortholog_one2one
ENSCJAG00000042880,ENSG00000211821,ortholog_one2one
ENSCJAG00000081518,ENSG00000159176,ortholog_one2one
ENSCJAG00000055388,ENSG00000157191,ortholog_one2one
ENSCJAG00000018069,ENSG00000165934,ortholog_one2one
ENSCJAG00000000785,ENSG00000182899,ortholog_one2one
ENSCJAG00000000809,ENSG00000133265,ortholog_one2one
ENSCJAG00000000485,ENSG00000104435,ortholog_one2one
ENSCJAG00000004397,ENSG00000132003,ortholog_one2one
ENSCJAG00000012743,ENSG00000183814,ortholog_one2one
ENSCJAG00000001182,ENSG00000163645,ortholog_one2one
ENSCJAG00000002336,ENSG00000169499,ortholog_one2one
ENSCJAG00000012550,ENSG00000093167,ortholog_one2one
ENSCJAG00000000754,ENSG00000138078,ortholog_one2one
ENSCJAG00000011749,ENSG00000090372,ortholog_one2one
ENSCJAG00000014500,ENSG00000102032,ortholog_one2one
ENSCJAG00000085557,ENSG00000211829,ortholog_one2one
ENSCJAG00000008996,ENSG00000149571,ortholog_one2one
ENSCJAG00000074926,ENSG00000172530,ortholog_one2one
ENSCJAG00000035792,ENSG00000106554,ortholog_one2one
ENSCJAG00000007750,ENSG00000114251,ortholog_one2one
ENSCJAG00000016534,ENSG00000104833,ortholog_one2one
ENSCJAG00000013427,ENSG00000225830,ortholog_one2one
ENSCJAG00000045447,ENSG00000169905,ortholog_one2one
ENSCJAG00000000431,ENSG00000168811,ortholog_one2one
ENSCJAG00000006469,ENSG00000188603,ortholog_one2one
ENSCJAG00000020729,ENSG00000205629,ortholog_one2one
ENSCJAG00000064939,ENSG00000242120,ortholog_one2one
ENSCJAG00000015230,ENSG00000141101,ortholog_one2one
ENSCJAG00000009018,ENSG00000152061,ortholog_one2one
ENSCJAG00000018060,ENSG00000182450,ortholog_one2one
ENSCJAG00000021917,ENSG00000116903,ortholog_one2one
ENSCJAG00000016844,ENSG00000163517,ortholog_one2one
ENSCJAG00000021219,ENSG00000163872,ortholog_one2one
ENSCJAG00000003515,ENSG00000134443,ortholog_one2one
ENSCJAG00000014452,ENSG00000184216,ortholog_one2one
ENSCJAG00000009583,ENSG00000143515,ortholog_one2one
ENSCJAG00000010892,ENSG00000170100,ortholog_one2one
ENSCJAG00000040785,ENSG00000105202,ortholog_one2one
ENSCJAG00000008093,ENSG00000143340,ortholog_one2one
ENSCJAG00000000772,ENSG00000185621,ortholog_one2one
ENSCJAG00000015149,ENSG00000198373,ortholog_one2one
ENSCJAG00000018987,ENSG00000148737,ortholog_one2one
ENSCJAG00000035211,ENSG00000159128,ortholog_one2one
ENSCJAG00000044064,ENSG00000060982,ortholog_one2one
ENSCJAG00000011548,ENSG00000105321,ortholog_one2one
ENSCJAG00000018046,ENSG00000219435,ortholog_one2one
ENSCJAG00000020747,ENSG00000103375,ortholog_one2one
ENSCJAG00000007765,ENSG00000187672,ortholog_one2one
ENSCJAG00000016530,ENSG00000125657,ortholog_one2one
ENSCJAG00000018350,ENSG00000116906,ortholog_one2one
ENSCJAG00000002103,ENSG00000182310,ortholog_one2one
ENSCJAG00000014830,ENSG00000157368,ortholog_one2one
ENSCJAG00000007507,ENSG00000152256,ortholog_one2one
ENSCJAG00000017201,ENSG00000133059,ortholog_one2one
ENSCJAG00000019202,ENSG00000100644,ortholog_one2one
ENSCJAG00000018030,ENSG00000173153,ortholog_one2one
ENSCJAG00000002651,ENSG00000085276,ortholog_one2one
ENSCJAG00000004388,ENSG00000187556,ortholog_one2one
ENSCJAG00000001158,ENSG00000198843,ortholog_one2one
ENSCJAG00000005834,ENSG00000008086,ortholog_one2one
ENSCJAG00000000812,ENSG00000160469,ortholog_one2one
ENSCJAG00000081455,ENSG00000125726,ortholog_one2one
ENSCJAG00000043706,ENSG00000155592,ortholog_one2one
ENSCJAG00000020771,ENSG00000156313,ortholog_one2one
ENSCJAG00000003509,ENSG00000134438,ortholog_one2one
ENSCJAG00000008098,ENSG00000162782,ortholog_one2one
ENSCJAG00000013476,ENSG00000165606,ortholog_one2one
ENSCJAG00000020119,ENSG00000175221,ortholog_one2one
ENSCJAG00000005850,ENSG00000184205,ortholog_one2one
ENSCJAG00000008469,ENSG00000162687,ortholog_one2one
ENSCJAG00000016796,ENSG00000169057,ortholog_one2one
ENSCJAG00000013838,ENSG00000130309,ortholog_one2one
ENSCJAG00000004372,ENSG00000132016,ortholog_one2one
ENSCJAG00000039283,ENSG00000115884,ortholog_one2one
ENSCJAG00000011660,ENSG00000173093,ortholog_one2one
ENSCJAG00000040417,ENSG00000142188,ortholog_one2one
ENSCJAG00000013484,ENSG00000177354,ortholog_one2one
ENSCJAG00000042906,ENSG00000105509,ortholog_one2one
ENSCJAG00000011741,ENSG00000181027,ortholog_one2one
ENSCJAG00000019091,ENSG00000130414,ortholog_one2one
ENSCJAG00000085938,ENSG00000125735,ortholog_one2one
ENSCJAG00000003766,ENSG00000129680,ortholog_one2one
ENSCJAG00000014773,ENSG00000189091,ortholog_one2one
ENSCJAG00000020752,ENSG00000182601,ortholog_one2one
ENSCJAG00000018026,ENSG00000173113,ortholog_one2one
ENSCJAG00000018103,ENSG00000140090,ortholog_one2one
ENSCJAG00000016999,ENSG00000143199,ortholog_one2one
ENSCJAG00000038431,ENSG00000166569,ortholog_one2one
ENSCJAG00000014325,ENSG00000105204,ortholog_one2one
ENSCJAG00000007791,ENSG00000143376,ortholog_one2one
ENSCJAG00000040990,ENSG00000197912,ortholog_one2one
ENSCJAG00000074475,ENSG00000257704,ortholog_one2one
ENSCJAG00000000494,ENSG00000104432,ortholog_one2one
ENSCJAG00000018382,ENSG00000126777,ortholog_one2one
ENSCJAG00000020114,ENSG00000198858,ortholog_one2one
ENSCJAG00000005829,ENSG00000102104,ortholog_one2one
ENSCJAG00000071069,ENSG00000147164,ortholog_one2one
ENSCJAG00000022334,ENSG00000234186,ortholog_one2one
ENSCJAG00000073054,ENSG00000197405,ortholog_one2one
ENSCJAG00000031846,ENSG00000174844,ortholog_one2one
ENSCJAG00000000416,ENSG00000151967,ortholog_one2one
ENSCJAG00000077643,ENSG00000177692,ortholog_one2one
ENSCJAG00000011717,ENSG00000105281,ortholog_one2one
ENSCJAG00000000766,ENSG00000138079,ortholog_one2one
ENSCJAG00000016804,ENSG00000196405,ortholog_one2one
ENSCJAG00000038558,ENSG00000074695,ortholog_one2one
ENSCJAG00000006559,ENSG00000184730,ortholog_one2one
ENSCJAG00000000260,ENSG00000221866,ortholog_one2one
ENSCJAG00000011534,ENSG00000134830,ortholog_one2one
ENSCJAG00000003083,ENSG00000159131,ortholog_one2one
ENSCJAG00000005585,ENSG00000134369,ortholog_one2one
ENSCJAG00000001199,ENSG00000144895,ortholog_one2one
ENSCJAG00000002102,ENSG00000171051,ortholog_one2one
ENSCJAG00000013752,ENSG00000154719,ortholog_one2one
ENSCJAG00000041889,ENSG00000111245,ortholog_one2one
ENSCJAG00000004333,ENSG00000132024,ortholog_one2one
ENSCJAG00000084781,ENSG00000126012,ortholog_one2one
ENSCJAG00000020777,ENSG00000036473,ortholog_one2one
ENSCJAG00000021776,ENSG00000116014,ortholog_one2one
ENSCJAG00000061577,ENSG00000172428,ortholog_one2one
ENSCJAG00000016466,ENSG00000125730,ortholog_one2one
ENSCJAG00000018389,ENSG00000143633,ortholog_one2one
ENSCJAG00000006568,ENSG00000197272,ortholog_one2one
ENSCJAG00000022458,ENSG00000171049,ortholog_one2one
